0.0037655,0.0019522,0.022529,0.0091073,0.0049182,0.0088704,0.37516,0.012008,0.0056137,0.2114,0.0068058,0.00037981,0.78972,0.0080154,0.36802,0.0063269,0.72001,0.61032,0.0080218,0.0054096,0.0024941,0.0083643,0.0037147,0.0084384,0.017129,0.010945,0.0065208,0.004598,0.0092264,0.0041891
0.011205,0.0066352,0.0026112,0.0015763,0.019978,0.12161,0.0059687,0.016378,0.0043314,0.016182,0.012437,0.0031758,0.0073005,0.026736,0.0045659,0.01275,0.01589,0.0051081,0.36097,0.0043398,0.022285,0.015868,0.011283,0.0046931,0.001551,0.0005709,0.0049494,0.0019995,0.0077825,0.0030222
0.0014306,0.0021348,0.59665,0.004145,0.0052827,0.9046,0.0086457,0.005578,0.014207,0.43347,0.015245,0.0013085,0.0015412,0.39533,0.018031,0.0028972,0.00085463,0.0066485,0.0096228,0.0081988,0.0065286,0.0084859,0.0093759,0.0025443,0.001533,0.0054923,0.0020824,0.0034093,0.00084537,0.013218
0.0050462,0.0043842,0.0031258,0.0028841,0.013372,0.0018471,0.0033458,0.0029958,0.0058385,0.014393,0.0095694,0.0011677,0.00084348,0.0034579,0.0079295,0.27236,0.0025777,0.011284,0.0079471,0.023156,0.4846,0.011719,0.020992,0.013964,0.011546,0.0093715,0.020768,0.77681,0.018977,0.0034204
0.020858,0.0075149,0.015729,0.0054031,0.0064773,0.011153,0.010741,7.4741e-06,0.0081761,0.55171,0.0069007,0.0073883,0.018222,0.16991,0.0053747,0.031726,0.01348,0.004483,0.015338,0.011966,0.0035176,0.72631,0.0079052,0.019912,0.010772,0.0036533,0.0020968,0.0084847,0.0020413,1.1635
0.011622,0.13377,0.90527,0.0039024,0.01084,1.8121,0.011935,0.9594,0.0001276,0.003384,0.23337,0.0065862,0.004157,0.013256,0.015666,0.26182,0.0010295,0.94591,0.017909,0.0018559,0.017813,0.0082113,0.010952,0.0032609,0.0036421,0.0026482,0.00057564,0.0025313,0.007934,0.58267
0.36463,0.00084225,0.0088891,0.012242,0.0082066,0.0020098,0.00082604,0.011363,0.011372,0.0055902,0.001902,0.011886,0.00072348,0.0072912,1.2859,0.00040399,0.01546,0.012963,0.0042696,0.2975,0.0011144,0.0094885,0.89694,0.0046702,0.0055566,0.015908,0.0011835,0.0052141,0.39557,0.0047451
0.0029821,0.00069222,0.01202,0.004889,0.0047411,0.9686,0.016312,0.003587,0.011002,0.031312,0.0014327,0.0088167,0.0079425,0.00053216,1.4429e-05,0.0050571,0.00082831,0.001798,0.00046592,0.019766,0.0036198,0.0047733,0.0069535,0.0024692,0.01091,0.00015113,0.0085023,0.0079612,0.003571,0.0067119
0.015312,0.008127,0.006784,0.018443,0.0084737,0.0026113,0.011778,0.0012601,0.011821,0.0013247,0.011126,0.010395,0.010141,0.0052788,0.012265,0.0099396,0.1476,0.19024,0.0042011,0.22566,0.001039,0.0060112,0.010666,0.0014444,0.020676,0.0041211,0.014525,0.0036419,0.018512,0.0053556
0.21955,0.024868,0.42399,0.0022278,0.52576,0.024739,0.013594,0.024808,0.0017506,0.003807,0.27874,0.00056144,0.0046312,0.18335,0.0062392,0.0033195,0.015485,0.0098335,0.0035345,0.26273,0.0026305,0.76544,0.97033,0.0044162,0.0016388,0.011645,0.0027905,0.01518,0.17245,0.001509
0.0077842,0.0045081,0.0022115,0.0098938,0.013231,0.24946,0.0073646,0.023419,0.0026414,0.28106,0.0071438,0.0015337,0.01628,0.00033012,0.010541,0.013162,0.0036381,0.0092983,0.0016744,0.55861,0.046183,0.001481,0.029745,0.26245,0.54769,0.41126,0.0099233,0.0060293,0.0066356,0.1518
0.010996,0.01565,0.0053521,0.0068884,0.0051736,0.010375,0.0107,0.012481,0.031585,0.0037096,0.013157,0.0031702,0.016173,0.0012357,0.019797,0.0079646,0.92939,0.0090194,0.0047887,0.40566,0.0071511,0.0025194,0.95019,0.0094114,0.01224,0.40673,0.0057624,0.015163,0.0022578,0.0065282
0.78719,0.00089252,0.0095928,0.020995,0.0010113,0.010071,0.0071666,0.0068677,0.0064302,0.0056364,0.0093873,0.0041491,0.0086551,0.0090075,0.0021808,0.0069719,0.0043328,0.91205,0.00077669,0.011072,0.01296,0.0054161,0.6019,4.5616e-05,0.013516,0.0052648,0.012894,0.0099102,0.0081331,0.012522
0.0023596,0.0068943,0.39768,0.0099075,0.1898,0.0066724,0.0067256,0.00053495,0.0012649,0.19442,0.0044822,0.014798,0.0052899,0.012374,0.0032864,0.082953,0.017543,0.015512,0.16759,0.0024235,0.0080751,0.017588,0.16896,0.32221,0.00034841,0.024124,0.001921,0.0024037,0.0041103,6.5093e-05
0.36657,0.0021945,0.0044106,0.0066428,0.018545,0.0065896,1.2881,0.0028834,0.0091426,0.0076365,0.0058362,0.0098399,0.011149,0.015246,0.0078328,0.015438,0.0057035,0.0050507,0.0079726,0.011214,0.33192,0.010719,1.2867,0.012046,0.0045221,0.003936,0.0052093,0.010093,0.0038195,0.0089527
0.0044844,0.00093187,0.01415,0.2628,0.049327,0.26605,0.013037,0.0047349,0.0088214,0.0037983,0.010135,0.0069286,0.010076,0.083292,0.017725,0.0024058,0.0094634,0.00095136,0.37797,0.027485,0.0098897,0.01499,0.002288,0.0067702,0.014614,0.0066903,0.21694,0.0086392,0.004841,0.010571
0.71202,0.016656,0.0032756,0.0027207,0.0047837,0.0050392,0.0097051,0.0073374,0.15252,0.019929,0.020578,0.92725,0.0061263,0.0028001,0.0012644,0.016354,0.018632,0.0038483,0.012568,0.0013791,0.010821,0.90851,0.010336,0.54427,0.0006724,0.68499,0.6511,0.38313,0.0025043,0.0099132
